text,language,speaker_id,accent,audio_path,duration_sec,is_augmented
ഉന്നത വിദ്യാഭ്യാസസ്ഥാപനങ്ങളും തുറന്നു പ്രവര്ത്തിക്കാന് അനുമതി നല്കും.,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_15.wav,5.94,False
Сите номинирани изведувачи беа поканети да настапат таа вечер.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_102.wav,4.14,False
Også blandt rektorer og i skolevæsenerne kan der herske stor usikkerhed.,da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_110.wav,7.27,False
നിര്ത്ത്,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_0.wav,4.21,False
Du er jo tante Mille.,da,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_82.wav,2.2,False
Најубаво е кога мрсната љубов доживува кулминација на спојување.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_77.wav,5.08,False
Bygget på ordentlighed.,da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_129.wav,2.56,False
Getal subsidies wat na naskoolse sorgfasiliteite oorgedra is om dienste aan kinders te verskaf.,af,a84798e98048550282dd3c5f38bd9364fdbc705ab344a1b5b52c46fb69cda9bd5df9e98ff061cfd8d93e192bbd27198cc14e707fa05daef487e6384b98a5fe01,Capetonian,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_40.wav,8.75,False
Eḷḷa contestóu que sí.,ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_117.wav,4.18,False
"Го надлетувал трупот, но никако не успевал да му ја прегризе тврдата слонова кожа.",mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_147.wav,5.58,False
എന്തുകൊണ്ട്,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_135.wav,2.7,False
"Bono, yá se m'ocurrirá dalgo.",ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_73.wav,4.75,False
അവർക്ക് കുക്കർ എന്താണന്ന് അറിയില്ലാ,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_118.wav,3.56,False
"Не секогаш ми се допаѓаше звукот, но секогаш ме понесуваше.",mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_189.wav,4.54,False
കൊല്ലം,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_54.wav,1.76,False
Et sådant dokument findes ikke!,da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_139.wav,2.92,False
По кејот бавно се шеташе високиот цилиндар.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_87.wav,3.6,False
Сонцето изгреа рано.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_33.wav,2.74,False
"Det har jeg ikke, sagde svinehyrden, der sad på grøften, lo og sang.",da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_70.wav,5.69,False
Die verkoopsyfers van twee motorvervaardigers in Suid-Afrika vir 'n sesmaande-tydperk is vrygestel.,af,8534c4285decf6a5f5c22ddd854452b1460eb6e07db69f54ba84fc6fc8458e80a154a7ec98ac09dc398aaa5ddab91464aeb20b6c8d123ced0d30e14d14777a4c,af_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_2.wav,7.34,False
Но не можевме да бидеме сигурни дали се вечни.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_5.wav,4.07,False
Informele of daaglikse assessering behels die daaglikse monitering van die leerders se vordering.,af,8534c4285decf6a5f5c22ddd854452b1460eb6e07db69f54ba84fc6fc8458e80a154a7ec98ac09dc398aaa5ddab91464aeb20b6c8d123ced0d30e14d14777a4c,af_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_27.wav,7.31,False
Ek kannie môre praat nie,af,8534c4285decf6a5f5c22ddd854452b1460eb6e07db69f54ba84fc6fc8458e80a154a7ec98ac09dc398aaa5ddab91464aeb20b6c8d123ced0d30e14d14777a4c,af_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_30.wav,2.84,False
"Vænø bier efter Glænø, blev der sagt, og det blev sagn og vished.",da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_20.wav,5.94,False
Седи така замислен кога одеднаш забележува чудни сенки на ѕидот.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_69.wav,5.4,False
De bad ham blive.,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_7.wav,1.73,False
Dientro tres hores vienes buscanos.,ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_90.wav,4.36,False
"Сексот без љубов е безначајно искуство, ама како за безначајно искуство е многу добар.",mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_205.wav,5.51,False
Ye un bon llugar pa facer les coses.,ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_81.wav,4.28,False
സാമൂഹിക അകലം പാലിക്കാത്തതിന് എണ്ണായിരത്തി എണ്ണൂറ്റി അമ്പത്തി രണ്ടു പേര്ക്കെതിരെ നിയമനടപടി സ്വീകരിച്ചു.,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_30.wav,8.57,False
Почна да се смее.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_40.wav,2.38,False
"Имав понуда и за некои многу високи позиции, но не ги прифатив.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_45.wav,4.86,False
Многу блогови овозможуваат коментирање на одредена тема.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_164.wav,4.32,False
വർഷം,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_101.wav,2.12,False
Ek kan beter asemhaal as die lug skoon is.,af,a84798e98048550282dd3c5f38bd9364fdbc705ab344a1b5b52c46fb69cda9bd5df9e98ff061cfd8d93e192bbd27198cc14e707fa05daef487e6384b98a5fe01,Capetonian,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_65.wav,4.86,False
Tamién podía tocar el clavicordiu.,ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_15.wav,4.61,False
Nun conozo'l soníu d'estos árboles.,ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_56.wav,3.35,False
"De strør brødkrummer ud, også for deres fornøjelse, og vi har da føden!",da,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_90.wav,7.38,False
Nu kom den hellige Julefest.,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_10.wav,2.45,False
"Trataba sobre monstruos xigantes, enllenos de pates y milenta güeyos.",ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_43.wav,5.22,False
Den kender jeg godt,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_46.wav,2.02,False
За нас тој беше закон за слободата.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_72.wav,3.1,False
അവര്ക്കുവേണ്ടി,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_21.wav,2.7,False
നികുതി വെട്ടിച്ചുരുക്കൽ,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_84.wav,2.99,False
Да ги помести сите граници и невозможното да го направи можно.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_25.wav,4.5,False
Og dog er Glænøs dage talte.,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_39.wav,3.96,False
Паметиш колку се тресев штом ќе ме допреше?,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_206.wav,3.31,False
ఫీజు చెల్లించిన రోజు నుంచి సంవత్సరం పాటు క్లాసులు వినొచ్చు,te,760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb,guntur krishna delta region,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\te\te_41.wav,5.08,False
മറിച്ച് ദൗര്ഭാഗ്യകരമാണെങ്കിലും സ്വന്തം നിലപാടിന് അദ്ദേഹം കൊടുത്ത വിലയാണ് എന്നു തന്നെയാണ് കരുതപ്പെടേണ്ടത്.,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_96.wav,7.81,False
Dit kan onder meer ook deur die gebruik van ongesteriliseerde tatoeëernaalde oorgedra word.,af,a84798e98048550282dd3c5f38bd9364fdbc705ab344a1b5b52c46fb69cda9bd5df9e98ff061cfd8d93e192bbd27198cc14e707fa05daef487e6384b98a5fe01,Capetonian,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_37.wav,7.16,False
Apaez la idea d'ensayu y entrenamientu.,ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_34.wav,3.96,False
Кога планираш да одиш на работа?,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_68.wav,2.92,False
Vertraging in die aanstelling van diensverskaffers maak dit moeilik om projekte betyds te voltooi.,af,8534c4285decf6a5f5c22ddd854452b1460eb6e07db69f54ba84fc6fc8458e80a154a7ec98ac09dc398aaa5ddab91464aeb20b6c8d123ced0d30e14d14777a4c,af_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_22.wav,7.6,False
కోకిలమ్మ చేసికొన్న పుణ్యంబేమి,te,760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb,guntur krishna delta region,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\te\te_40.wav,4.54,False
ഞാൻ കാപ്പി എടുക്കട്ടേ?,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_87.wav,2.77,False
Или ќе вреска од болка или ќе стега заби.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_166.wav,2.92,False
Откинатата глава се тркала по улицата и се заглавува во отворот за канализација.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_176.wav,5.15,False
Det er et dejligt barn,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_1.wav,2.45,False
Ќе инсистираме да биде јавно место.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_165.wav,2.74,False
